age,NumberOffriends,gradyear,gender
17,11,2009,F
16,2,2009,F
19,16,2006,NA
17,0,2007,F
15,2,2009,M
16,64,2008,NA
18,0,2006,M
17,29,2007,F
15,9,2009,F
17,16,2007,F
17,40,2008,M
17,52,2007,F
18,13,2006,M
15,36,2009,F
17,19,2009,NA
17,92,2007,F
17,9,2007,F
16,48,2008,F
18,0,2006,F
16,18,2009,F
18,0,2006,F
15,24,2009,F
16,34,2008,F
15,45,2009,F
17,64,2006,F
18,18,2006,F
17,73,2008,F
17,0,2007,F
16,61,2009,M
15,61,2009,M
18,18,2007,M
17,73,2007,F
16,27,2008,F
16,0,2008,M
16,2,2008,F
17,58,2007,F
17,85,2007,F
17,48,2009,F
17,16,2006,M
15,10,2009,F
16,0,2008,F
16,98,2008,F
17,24,2009,NA
16,58,2008,M
17,45,2008,NA
16,76,2008,F
17,74,2008,F
17,17,2008,F
18,0,2006,F
16,36,2008,F
18,69,2006,F
16,124,2008,F
17,21,2008,M
16,86,2008,F
15,6,2009,F
15,36,2009,F
15,59,2009,F
18,14,2006,F
16,0,2008,F
16,0,2008,M
16,42,2008,F
17,65,2008,F
16,21,2008,F
19,62,2006,F
16,50,2008,M
18,19,2006,F
16,24,2008,F
17,9,2008,NA
17,37,2008,F
17,32,2007,F
16,0,2007,F
17,121,2008,F
18,32,2007,NA
16,4,2009,F
18,0,2006,F
18,0,2006,F
17,0,2007,F
15,27,2009,F
17,8,2006,F
17,54,2007,F
15,0,2009,F
16,0,2008,F
17,30,2007,F
17,17,2007,F
15,6,2009,F
18,0,2006,F
15,1,2009,NA
16,56,2008,F
18,1,2006,F
16,10,2008,F
16,6,2008,F
16,27,2008,F
17,4,2008,F
15,52,2009,F
18,91,2006,F
15,56,2009,F
17,14,2009,F
17,61,2007,F
18,21,2006,F
18,58,2007,M
18,0,2006,M
17,28,2007,F
17,41,2007,F
16,0,2008,F
16,0,2008,F
17,7,2008,M
15,30,2009,F
16,32,2008,F
15,25,2009,F
16,7,2008,F
17,3,2007,M
17,24,2006,F
15,34,2009,F
18,39,2006,M
17,62,2006,F
16,19,2008,F
16,22,2008,F
16,39,2008,F
17,78,2007,F
16,0,2008,F
15,50,2009,M
16,28,2009,M
17,3,2009,M
15,115,2009,F
18,0,2006,F
18,51,2006,F
18,41,2006,F
18,25,2006,F
15,90,2009,F
17,31,2008,F
17,0,2006,NA
17,14,2007,M
17,0,2008,F
17,96,2007,F
18,27,2006,M
16,85,2009,F
18,25,2006,F
18,58,2006,F
17,12,2007,F
16,54,2008,F
17,2,2007,F
88,0,2009,F
18,42,2006,F
18,57,2006,F
18,0,2006,F
16,6,2008,F
17,32,2006,F
17,68,2009,F
18,0,2007,M
19,44,2006,F
18,0,2006,F
17,18,2008,M
17,117,2007,F
17,6,2006,F
15,59,2009,F
17,19,2007,F
19,5,2006,F
17,196,2007,F
17,54,2007,F
16,22,2008,F
18,76,2006,F
15,5,2009,F
16,40,2006,F
18,32,2007,F
16,28,2009,F
17,65,2007,F
18,4,2006,F
19,121,2006,F
17,38,2007,F
16,3,2009,F
16,102,2008,M
16,16,2008,F
18,12,2006,F
17,47,2007,F
17,65,2006,F
17,57,2009,NA
17,25,2009,F
17,25,2007,NA
16,77,2008,NA
15,43,2009,F
15,35,2009,F
17,0,2007,M
18,35,2006,F
18,6,2006,F
17,21,2006,F
17,43,2008,F
17,26,2008,F
18,85,2006,F
16,36,2008,M
18,25,2007,F
19,30,2006,M
18,58,2006,F
18,21,2006,F
17,1,2007,F
17,25,2007,NA
18,11,2006,F
17,0,2006,F
18,5,2006,F
18,0,2007,M
18,2,2006,F
17,6,2009,NA
19,0,2006,F
15,13,2009,F
19,72,2006,F
17,310,2007,F
17,46,2008,F
17,20,2007,F
15,133,2009,F
16,13,2009,F
17,25,2009,F
17,18,2007,F
17,12,2008,F
17,38,2007,NA
17,42,2007,F
17,0,2008,F
15,11,2009,F
16,3,2009,F
17,35,2007,F
15,17,2009,F
15,24,2009,F
17,13,2007,F
16,34,2008,NA
17,0,2007,F
17,78,2006,F
17,10,2006,F
17,106,2007,F
17,0,2007,F
15,123,2009,F
17,0,2009,NA
17,26,2008,F
17,20,2007,F
17,77,2006,NA
17,68,2008,NA
17,31,2007,F
15,33,2009,M
17,4,2008,F
18,68,2006,F
17,19,2007,F
16,5,2008,F
17,18,2008,F
17,0,2008,F
17,14,2007,M
15,43,2009,F
16,71,2009,F
18,12,2007,F
18,56,2007,F
17,10,2009,M
18,30,2006,M
16,67,2008,F
17,35,2007,F
18,46,2006,F
17,0,2007,NA
18,32,2007,F
17,0,2009,F
17,122,2008,NA
15,63,2009,NA
15,55,2009,F
16,22,2008,F
15,8,2009,M
17,8,2007,F
17,24,2008,F
17,0,2007,F
17,21,2009,F
18,12,2006,M
17,6,2006,F
17,15,2008,F
16,0,2008,F
18,1,2006,F
18,0,2007,M
17,0,2006,F
17,8,2007,NA
17,0,2006,NA
17,33,2008,NA
17,60,2008,F
15,29,2009,F
15,1,2009,F
16,40,2008,F
18,23,2006,M
16,0,2008,F
17,16,2007,F
15,0,2009,F
19,68,2006,F
17,0,2008,F
17,36,2009,F
17,13,2007,NA
16,33,2008,F
18,31,2006,NA
18,40,2006,M
18,2,2007,F
17,27,2008,F
18,0,2007,NA
17,0,2007,F
19,21,2006,F
15,175,2009,NA
17,32,2007,F
17,81,2008,F
15,9,2009,F
18,0,2006,M
18,30,2006,F
15,29,2009,F
19,17,2006,F
17,78,2007,F
16,0,2007,F
18,57,2006,F
15,0,2009,F
15,89,2009,F
16,36,2008,F
17,10,2007,F
16,62,2008,F
17,0,2007,M
19,86,2006,F
16,30,2009,F
15,27,2009,F
18,0,2007,F
16,82,2009,F
17,15,2007,F
17,0,2006,F
18,38,2006,F
17,239,2007,F
18,4,2006,F
15,77,2009,F
16,0,2008,F
16,52,2008,F
16,0,2009,F
15,41,2009,F
19,74,2006,M
17,14,2008,F
15,11,2009,M
17,14,2008,F
16,9,2008,F
17,19,2007,M
17,47,2007,F
16,29,2008,F
15,69,2009,F
15,1,2008,F
15,0,2009,F
17,34,2007,M
17,46,2008,F
19,0,2006,F
18,17,2006,M
17,51,2009,F
17,5,2009,M
16,15,2009,F
15,2,2009,F
17,13,2007,F
16,78,2009,F
17,9,2007,F
17,87,2007,F
17,146,2006,M
15,50,2009,M
17,24,2007,F
15,18,2009,F
17,21,2007,F
17,0,2006,F
18,1,2006,F
19,2,2006,F
18,24,2008,F
18,15,2006,M
18,8,2007,F
18,27,2006,M
17,7,2007,M
19,16,2006,F
18,0,2006,M
17,40,2007,F
18,42,2006,F
16,11,2008,M
17,9,2006,F
18,0,2006,M
16,38,2008,F
17,18,2008,F
19,43,2006,F
15,42,2009,F
16,18,2009,F
17,30,2007,F
18,0,2006,M
17,39,2007,F
15,12,2009,F
16,31,2009,F
15,13,2009,F
18,4,2006,F
17,0,2006,F
15,32,2009,F
15,6,2009,F
16,49,2008,F
18,8,2006,M
19,8,2006,F
17,64,2007,F
16,1,2009,NA
15,48,2009,F
18,0,2006,F
17,0,2007,F
18,0,2006,NA
18,0,2006,F
17,20,2008,NA
18,1,2006,F
17,3,2006,F
16,21,2008,NA
15,42,2009,F
16,14,2007,F
15,20,2009,F
18,18,2006,F
17,113,2007,F
17,11,2008,F
19,25,2006,M
15,29,2009,F
17,9,2009,F
17,7,2007,F
18,26,2006,M
4,101,2007,F
16,28,2008,F
17,82,2009,M
17,85,2007,F
17,51,2008,F
18,1,2006,F
17,126,2006,F
16,18,2009,F
16,39,2009,F
16,22,2009,F
17,14,2008,F
19,0,2006,M
17,7,2009,F
17,10,2008,F
16,0,2008,F
17,24,2008,M
15,36,2009,F
17,2,2009,M
16,70,2008,F
17,42,2007,F
18,219,2007,F
18,27,2006,F
16,0,2008,F
19,20,2006,F
17,0,2007,M
18,91,2006,M
15,0,2009,F
19,8,2006,F
16,22,2008,F
17,85,2008,NA
16,0,2008,F
16,0,2008,M
17,0,2007,NA
16,13,2008,F
19,80,2006,F
17,21,2007,F
16,31,2009,F
17,0,2007,F
17,28,2007,F
17,19,2008,F
16,141,2009,F
15,22,2009,F
17,72,2006,F
18,54,2007,F
18,2,2006,F
17,54,2009,F
16,0,2008,F
17,0,2008,F
17,0,2007,NA
17,56,2007,M
18,0,2006,F
17,17,2009,M
15,51,2009,F
17,51,2009,NA
16,195,2009,F
18,18,2007,F
16,11,2008,M
19,5,2006,M
17,0,2007,NA
17,0,2006,NA
18,0,2006,F
17,14,2007,F
18,0,2006,F
16,57,2008,M
19,18,2006,M
19,3,2006,F
19,13,2006,M
17,7,2007,F
17,17,2007,F
16,11,2008,M
17,57,2007,NA
17,43,2007,F
17,1,2007,F
19,56,2006,F
15,110,2009,F
14,59,2009,F
17,20,2007,F
17,11,2007,F
17,18,2008,M
17,34,2007,F
18,27,2006,M
16,7,2008,M
17,29,2008,F
18,57,2006,F
17,18,2007,F
18,52,2006,M
17,11,2008,F
19,25,2006,F
15,0,2009,F
18,44,2006,F
16,14,2008,F
18,35,2008,F
16,33,2009,F
18,122,2006,F
17,27,2008,F
18,9,2006,F
17,0,2009,NA
17,22,2007,M
16,1,2008,F
18,0,2006,F
18,0,2006,M
16,137,2008,F
17,111,2006,F
15,51,2009,NA
16,74,2008,M
15,27,2009,F
18,9,2007,F
17,75,2007,M
16,1,2009,M
17,65,2008,F
15,11,2009,M
17,75,2008,NA
11,45,2009,F
18,39,2006,F
17,0,2007,F
16,14,2009,NA
16,33,2008,F
19,7,2006,M
18,41,2006,M
16,20,2008,F
15,11,2009,F
18,7,2006,M
16,89,2008,F
19,0,2006,F
17,42,2009,F
18,23,2007,F
16,39,2008,M
17,0,2006,F
15,18,2009,F
19,0,2006,F
18,41,2007,M
16,18,2008,M
17,0,2008,F
18,0,2006,F
16,2,2009,F
17,3,2007,NA
17,0,2008,F
105,26,2008,F
17,3,2008,M
15,14,2009,F
5,13,2007,M
17,114,2008,NA
17,1,2007,F
19,2,2006,F
16,4,2008,F
19,30,2006,F
16,18,2008,M
17,42,2007,F
16,0,2008,F
16,74,2008,F
16,22,2008,F
16,63,2008,F
17,9,2007,F
18,18,2007,F
16,24,2008,F
17,9,2008,NA
15,0,2009,F
17,16,2008,M
15,1,2009,F
17,13,2009,F
18,0,2006,M
17,0,2008,M
18,49,2006,NA
18,114,2007,F
16,3,2008,F
18,34,2007,F
18,76,2006,M
15,6,2009,NA
15,34,2009,F
16,9,2008,F
16,66,2009,F
15,60,2009,M
18,0,2006,F
18,28,2006,M
17,52,2007,NA
18,33,2006,NA
27,58,2008,F
17,131,2007,F
16,6,2009,M
17,25,2009,F
16,164,2009,F
16,98,2008,F
17,31,2008,F
18,73,2006,F
18,39,2006,F
15,16,2009,F
18,4,2006,F
18,39,2006,F
17,0,2006,NA
17,34,2006,F
16,15,2009,M
17,4,2006,M
17,0,2007,NA
16,75,2009,F
17,3,2007,F
16,11,2009,F
18,10,2006,F
17,19,2007,M
17,0,2006,F
16,0,2008,NA
17,11,2007,F
17,37,2007,M
18,9,2007,F
17,26,2007,M
18,0,2006,F
18,2,2006,F
19,0,2006,F
16,0,2008,M
16,30,2008,F
17,4,2008,F
18,63,2006,F
17,2,2006,F
16,52,2009,F
15,21,2009,F
16,13,2009,F
19,3,2006,F
17,30,2008,F
17,47,2008,F
17,57,2006,F
16,32,2008,F
17,59,2007,F
18,8,2007,M
17,7,2006,M
16,2,2009,M
16,45,2008,F
6,19,2007,M
17,24,2007,F
18,21,2006,M
16,78,2008,F
15,0,2007,F
17,85,2007,F
17,19,2008,F
18,79,2006,F
16,78,2008,F
15,0,2009,F
16,23,2008,F
15,77,2009,F
16,31,2008,F
16,35,2009,F
18,2,2006,F
17,22,2007,F
18,30,2007,F
17,7,2008,NA
15,14,2009,F
16,20,2009,F
16,17,2009,M
17,49,2007,M
17,14,2007,F
17,6,2008,F
17,1,2007,F
17,0,2007,F
18,16,2006,F
18,70,2006,F
18,38,2006,M
17,49,2008,F
17,117,2007,F
15,5,2009,F
16,40,2008,F
17,20,2007,M
17,15,2008,M
17,6,2007,F
17,63,2008,M
19,11,2006,F
18,15,2006,F
17,3,2008,F
16,13,2008,F
17,57,2008,F
18,55,2006,F
16,22,2008,F
17,0,2008,M
17,17,2008,M
19,1,2006,M
18,0,2006,F
17,49,2009,F
17,47,2007,F
19,0,2006,F
17,29,2006,M
17,1,2008,F
18,70,2006,NA
15,6,2009,M
19,25,2006,F
17,51,2007,NA
18,23,2006,F
16,69,2008,F
16,12,2008,M
17,0,2008,M
17,25,2009,NA
18,3,2006,M
18,37,2006,M
18,16,2006,F
16,26,2009,F
18,13,2006,F
18,5,2007,M
18,0,2006,F
16,24,2008,F
16,26,2008,F
17,15,2007,M
17,13,2007,F
15,72,2009,F
18,2,2006,M
17,61,2008,NA
15,9,2009,F
18,1,2006,F
19,9,2006,F
17,44,2008,F
19,23,2006,F
17,63,2007,F
16,22,2008,M
16,118,2009,F
18,0,2006,F
17,1,2006,F
15,19,2009,M
16,0,2008,F
17,0,2007,F
19,17,2006,F
17,52,2007,F
17,21,2008,F
18,25,2007,F
16,67,2008,F
17,163,2007,F
18,14,2006,F
17,51,2006,F
17,10,2009,F
17,91,2007,F
16,143,2009,F
17,42,2007,F
17,21,2009,M
16,33,2008,F
18,24,2006,F
17,0,2009,F
16,0,2009,F
17,0,2008,F
15,45,2009,F
16,42,2008,F
15,81,2009,F
16,0,2008,F
19,98,2006,F
17,16,2007,F
17,11,2007,NA
17,0,2009,NA
17,5,2008,F
17,7,2007,F
17,0,2007,F
18,0,2006,M
18,0,2007,F
17,45,2008,F
16,15,2008,F
15,0,2009,F
18,14,2006,F
18,20,2006,M
17,9,2006,NA
18,17,2007,F
17,25,2008,NA
17,2,2006,NA
17,39,2008,F
16,31,2008,F
17,8,2008,F
18,1,2008,F
18,0,2006,M
17,45,2008,F
16,0,2008,F
18,7,2006,F
18,23,2006,NA
17,52,2007,F
15,0,2009,F
17,17,2007,F
17,2,2007,F
18,42,2006,F
17,20,2008,M
15,1,2009,M
16,26,2009,F
18,31,2006,M
16,117,2008,F
18,54,2006,F
17,29,2007,F
17,25,2007,M
18,0,2006,M
17,14,2007,F
17,55,2009,NA
17,34,2007,M
17,32,2006,F
17,8,2007,F
16,0,2008,F
15,138,2009,F
19,12,2006,F
16,0,2008,F
17,1,2007,F
16,6,2008,F
17,292,2007,F
15,38,2009,F
17,0,2006,NA
17,0,2006,F
17,6,2009,F
15,0,2009,F
18,26,2006,M
16,0,2008,F
18,71,2006,M
15,41,2009,F
19,12,2006,F
16,17,2009,F
19,7,2006,F
19,23,2006,F
18,33,2006,F
18,21,2006,F
19,36,2006,M
17,10,2006,F
17,0,2006,NA
17,0,2008,NA
17,32,2007,F
17,26,2008,M
18,0,2006,F
15,124,2009,F
16,10,2008,F
15,33,2009,F
16,51,2009,F
15,24,2009,F
17,23,2007,F
18,11,2006,F
17,0,2007,M
17,12,2008,NA
16,8,2009,M
16,6,2009,F
19,0,2006,F
17,9,2007,F
17,7,2007,F
17,58,2009,F
17,21,2008,F
15,32,2009,F
17,0,2007,F
17,47,2007,F
18,28,2007,M
15,8,2009,F
18,29,2007,F
15,81,2009,F
17,7,2009,M
18,0,2007,NA
16,13,2008,F
18,52,2006,F
20,13,2008,NA
17,145,2008,F
18,29,2006,NA
18,23,2006,F
15,97,2009,F
18,0,2006,M
16,131,2009,F
19,8,2006,F
17,48,2007,F
16,8,2008,M
16,108,2008,F
17,60,2008,F
17,13,2006,F
16,58,2008,F
17,0,2007,M
17,7,2009,F
17,84,2007,F
17,24,2007,F
17,0,2006,NA
15,16,2009,F
17,40,2008,F
17,10,2009,F
17,0,2008,F
16,33,2008,F
16,23,2008,M
17,17,2007,F
15,57,2009,F
17,7,2007,F
17,13,2008,F
16,20,2008,M
56,107,2008,F
15,145,2009,F
16,37,2008,F
18,11,2007,NA
17,38,2007,NA
18,0,2006,F
17,91,2007,F
18,20,2007,F
18,20,2007,F
15,0,2009,F
18,39,2006,F
17,13,2007,F
17,10,2009,F
15,14,2009,F
17,0,2007,F
16,9,2008,M
16,29,2009,M
17,51,2006,NA
17,21,2008,F
19,24,2006,M
16,13,2009,F
106,13,2008,F
17,95,2006,NA
15,27,2009,M
16,110,2008,F
18,0,2006,M
19,36,2006,F
17,14,2006,F
17,0,2006,NA
17,0,2007,NA
16,0,2008,F
17,23,2007,M
17,30,2007,M
17,0,2008,F
16,0,2008,F
18,0,2006,F
16,7,2008,F
16,72,2008,F
18,22,2007,F
17,0,2007,M
15,16,2009,F
18,155,2006,M
16,5,2008,F
18,29,2006,M
16,57,2009,F
17,85,2009,M
16,0,2008,M
17,28,2008,F
18,22,2006,F
16,40,2009,F
17,19,2006,F
16,54,2009,F
18,33,2006,F
16,52,2009,F
15,4,2009,M
17,0,2007,F
17,24,2006,F
15,30,2009,F
17,52,2008,F
15,102,2009,NA
15,21,2009,F
17,7,2009,F
18,66,2006,F
17,52,2007,M
16,48,2008,F
16,47,2009,F
16,0,2009,F
18,5,2006,F
17,3,2009,M
18,0,2006,F
16,25,2008,F
18,22,2006,F
15,0,2009,F
18,10,2006,F
18,37,2007,F
17,15,2007,M
18,134,2006,F
17,5,2009,F
17,15,2006,M
18,21,2007,M
16,14,2009,M
17,3,2007,F
18,23,2006,F
18,6,2006,F
17,38,2007,F
19,16,2006,F
18,15,2006,M
17,19,2008,F
19,60,2006,NA
17,42,2007,F
17,4,2007,M
15,0,2007,F
51,22,2007,F
18,0,2006,F
16,47,2008,F
18,18,2006,F
18,0,2007,M
18,0,2006,F
18,14,2006,F
16,110,2009,F
17,3,2008,M
17,36,2009,F
17,6,2007,F
18,55,2006,F
18,1,2007,F
17,59,2006,F
17,0,2009,NA
17,6,2008,M
18,52,2007,F
17,1,2007,F
15,8,2009,F
17,83,2008,F
17,0,2006,F
17,49,2009,NA
15,113,2009,M
17,37,2009,NA
15,11,2009,M
16,111,2009,F
17,30,2007,F
18,109,2006,F
18,0,2006,F
16,0,2008,F
15,7,2009,F
17,26,2007,F
16,0,2008,M
19,0,2009,M
17,42,2008,F
18,31,2006,F
20,33,2006,F
17,8,2009,F
18,0,2006,F
17,97,2009,F
17,34,2007,F
17,35,2009,NA
17,26,2008,F
16,18,2009,M
16,34,2008,F
17,9,2007,F
17,33,2009,F
17,27,2006,F
16,8,2008,F
16,19,2008,F
17,118,2007,F
16,0,2008,M
17,33,2007,F
16,26,2009,F
18,6,2006,F
17,0,2009,F
16,37,2008,F
15,7,2009,F
19,44,2006,F
16,28,2008,F
18,14,2007,M
16,34,2008,F
16,0,2008,M
16,29,2008,F
18,80,2007,F
15,0,2009,F
16,19,2009,F
14,0,2007,F
16,2,2008,F
17,0,2007,F
17,148,2007,F
17,24,2007,M
15,0,2009,F
17,0,2006,F
106,15,2006,F
18,7,2006,F
16,41,2008,F
17,15,2007,F
18,12,2006,F
16,2,2007,M
15,63,2009,F
18,7,2006,F
16,1,2008,F
17,189,2007,F
17,16,2009,NA
15,31,2009,F
15,9,2009,F
16,111,2008,F
16,26,2009,M
17,4,2007,M
18,74,2007,M
20,1,2008,M
18,95,2006,M
16,37,2008,F
16,15,2008,F
19,6,2006,F
15,19,2009,F
15,0,2009,F
16,0,2008,F
16,0,2008,F
15,13,2009,F
15,0,2009,F
16,10,2008,F
18,11,2006,F
17,64,2008,F
17,228,2008,F
17,5,2007,F
18,48,2006,F
17,21,2009,F
17,0,2007,F
17,76,2007,M
19,3,2006,F
17,67,2007,F
15,2,2009,F
17,103,2009,NA
15,9,2009,F
17,28,2008,F
16,62,2008,F
17,189,2007,F
18,3,2006,F
19,0,2006,F
18,24,2007,M
15,5,2009,M
17,17,2007,F
17,19,2007,F
17,14,2006,M
15,13,2009,F
16,34,2008,F
17,20,2006,F
16,21,2008,F
16,29,2009,F
17,14,2008,NA
18,110,2007,F
17,27,2007,F
17,16,2007,M
17,52,2007,F
16,5,2009,F
16,33,2009,F
18,48,2006,F
16,0,2009,F
17,0,2007,M
17,77,2008,F
17,118,2007,F
18,34,2006,F
17,2,2007,NA
16,0,2009,F
16,47,2008,F
15,44,2009,F
17,3,2006,F
16,1,2009,F
17,0,2006,NA
16,33,2008,F
17,0,2007,F
17,2,2007,F
15,45,2009,F
16,24,2009,F
17,0,2007,F
16,0,2007,F
16,34,2008,F
18,26,2006,F
17,67,2007,F
18,75,2006,F
18,46,2006,F
18,0,2006,F
17,41,2008,F
17,605,2007,M
17,17,2007,NA
16,1,2008,F
17,78,2009,F
17,32,2008,F
17,6,2006,NA
19,67,2006,F
18,32,2008,F
17,0,2007,F
17,46,2007,NA
18,61,2006,F
19,33,2006,F
106,0,2006,F
18,0,2007,F
17,35,2007,M
17,32,2009,F
15,76,2009,F
16,58,2009,F
18,190,2006,F
15,14,2009,F
19,0,2006,M
16,106,2008,F
16,2,2008,F
15,27,2009,M
15,0,2009,F
17,2,2007,F
15,60,2009,F
16,39,2008,M
16,51,2008,F
17,185,2008,F
18,28,2006,F
17,58,2007,F
17,74,2007,NA
15,8,2009,F
16,103,2009,F
18,0,2006,F
15,68,2009,F
15,14,2009,F
18,92,2006,F
17,15,2009,F
16,20,2009,F
17,14,2006,F
15,33,2009,F
17,6,2007,F
17,178,2006,NA
17,0,2008,F
16,19,2008,F
17,0,2007,F
17,5,2008,M
15,0,2009,M
16,0,2008,F
17,5,2008,F
18,73,2006,M
17,32,2008,F
16,47,2009,F
17,19,2008,F
18,58,2006,F
18,7,2006,M
17,6,2007,F
17,0,2006,NA
18,0,2007,F
17,76,2008,F
18,44,2006,F
18,10,2006,F
17,37,2009,M
18,0,2006,F
18,58,2006,M
17,111,2007,M
16,28,2008,F
106,61,2007,M
16,5,2008,F
17,15,2009,NA
17,67,2006,NA
18,15,2006,F
16,16,2008,F
15,34,2009,F
15,6,2009,NA
17,5,2007,M
15,21,2009,F
18,2,2006,F
17,63,2007,F
15,20,2009,M
18,41,2007,F
15,1,2009,F
14,89,2009,M
18,7,2006,F
17,0,2007,F
17,38,2007,M
17,47,2007,NA
16,51,2009,F
15,73,2009,F
15,0,2009,F
18,0,2006,NA
17,29,2007,F
15,0,2009,M
17,27,2007,M
17,24,2007,F
17,62,2008,M
17,6,2009,F
17,16,2008,F
17,64,2007,F
16,50,2008,F
17,0,2007,NA
18,31,2007,F
17,30,2008,F
17,0,2006,NA
17,43,2008,F
16,44,2009,M
17,0,2007,NA
18,21,2006,F
16,107,2008,F
17,114,2006,NA
18,23,2006,F
15,1,2009,F
17,0,2006,NA
17,22,2006,NA
19,33,2006,M
16,54,2008,F
18,6,2006,F
17,75,2007,F
16,0,2008,F
15,52,2009,F
16,0,2008,F
16,19,2009,F
17,58,2008,F
17,7,2007,F
16,15,2008,F
18,34,2006,F
18,49,2006,F
17,63,2007,F
18,7,2006,F
16,5,2008,F
15,38,2009,F
17,1,2008,F
18,7,2006,F
17,58,2007,M
17,57,2007,F
18,0,2006,F
17,24,2007,F
17,6,2006,F
17,3,2006,F
15,71,2009,F
18,27,2006,M
15,0,2009,F
16,9,2009,F
16,93,2009,F
17,32,2007,F
16,173,2008,NA
15,0,2009,F
17,10,2008,F
17,50,2008,M
22,17,2009,F
18,87,2006,F
16,42,2009,F
18,42,2006,F
16,0,2008,F
17,24,2007,F
16,43,2009,F
17,2,2008,F
17,33,2007,F
17,52,2008,F
16,84,2008,F
15,13,2009,F
17,29,2007,F
17,15,2007,F
18,1,2006,F
17,43,2007,M
15,71,2009,M
15,18,2009,F
17,0,2007,NA
18,0,2006,M
20,34,2006,M
15,107,2009,F
16,16,2009,M
18,2,2006,F
18,27,2006,F
15,78,2009,M
17,8,2009,F
16,95,2008,F
15,20,2009,F
17,0,2008,F
17,81,2007,F
17,90,2007,F
16,6,2007,F
17,34,2007,M
17,79,2007,F
16,0,2009,F
18,39,2006,F
16,39,2009,M
19,21,2006,F
15,10,2009,F
15,0,2009,F
16,49,2008,F
17,10,2008,F
16,2,2008,M
15,89,2009,M
17,19,2006,F
16,6,2009,M
17,15,2009,NA
17,13,2008,F
17,0,2006,NA
18,3,2006,F
16,4,2008,F
15,3,2009,F
18,0,2006,F
18,38,2006,F
15,0,2009,F
18,26,2006,NA
17,62,2008,F
16,20,2009,F
17,175,2009,F
15,23,2009,F
17,0,2007,F
17,21,2007,F
17,0,2007,NA
17,10,2008,F
17,14,2008,F
19,97,2006,M
16,32,2008,F
15,0,2009,F
16,41,2008,F
18,27,2006,F
16,31,2009,F
18,8,2006,F
15,174,2009,F
16,17,2009,F
19,45,2006,F
17,22,2007,NA
17,0,2007,F
17,56,2008,NA
16,18,2008,F
16,19,2008,F
14,0,2009,F
17,11,2008,M
18,23,2006,M
18,0,2007,F
18,18,2006,F
16,15,2009,M
17,21,2007,M
17,13,2007,F
16,30,2009,NA
18,44,2006,F
16,36,2009,F
17,16,2008,F
17,0,2007,F
17,38,2007,F
17,4,2007,M
17,1,2007,M
18,4,2007,F
16,24,2008,F
17,25,2007,F
17,12,2007,F
16,25,2008,M
16,17,2008,M
16,12,2009,F
17,0,2008,NA
19,0,2006,F
18,0,2006,F
106,24,2006,NA
16,25,2008,F
18,50,2006,F
16,0,2008,F
17,0,2009,M
16,19,2008,NA
17,3,2007,F
17,3,2007,F
16,73,2008,F
17,61,2007,NA
17,11,2008,F
15,36,2009,F
14,100,2006,F
17,2,2008,F
17,48,2007,M
16,4,2008,M
17,2,2007,M
17,2,2008,F
16,27,2009,F
17,3,2006,F
18,51,2006,F
17,1,2006,F
16,31,2008,F
19,36,2006,M
17,70,2007,F
18,23,2006,F
18,21,2006,F
16,93,2008,F
15,1,2009,F
18,84,2006,F
15,16,2009,F
84,45,2006,F
16,49,2008,F
17,72,2007,F
17,0,2007,NA
15,33,2009,F
18,59,2006,M
103,35,2008,F
17,15,2007,F
18,13,2006,F
17,22,2006,NA
18,37,2006,F
18,61,2006,F
19,14,2006,M
18,67,2006,F
17,27,2007,F
15,0,2009,M
18,37,2006,F
15,0,2009,F
18,0,2006,F
18,6,2006,F
17,143,2008,F
17,25,2007,F
15,27,2008,M
16,18,2008,F
17,0,2007,NA
18,49,2006,F
18,6,2006,NA
15,71,2009,F
18,27,2006,F
18,8,2006,F
18,56,2006,M
16,7,2008,F
17,4,2006,F
18,104,2006,F
15,56,2009,F
19,10,2006,F
17,16,2007,F
16,23,2009,M
16,0,2008,F
15,77,2009,F
16,28,2008,F
15,21,2009,F
15,83,2009,NA
16,0,2009,F
15,22,2009,F
17,0,2007,M
17,62,2008,F
17,6,2007,F
16,216,2009,F
17,49,2007,F
17,0,2007,F
16,1,2009,F
17,9,2007,F
18,11,2007,F
19,40,2006,F
16,181,2008,F
16,86,2008,F
17,110,2008,F
17,83,2007,F
18,16,2007,M
17,12,2006,F
18,30,2006,F
18,14,2007,M
16,25,2008,F
17,14,2007,F
18,82,2006,M
16,144,2009,F
17,41,2007,NA
18,47,2006,F
16,14,2008,F
15,28,2009,F
17,2,2007,M
18,0,2007,F
16,15,2009,F
18,4,2007,M
17,8,2008,M
16,72,2007,F
17,0,2009,F
17,4,2007,M
18,12,2006,F
19,8,2006,F
16,45,2009,F
18,37,2006,F
16,0,2008,NA
16,199,2009,F
18,19,2006,F
18,117,2006,F
19,0,2006,F
18,152,2007,M
16,26,2008,F
18,10,2006,F
18,21,2006,F
17,0,2008,NA
17,0,2006,NA
17,0,2006,F
18,99,2006,F
17,2,2007,M
17,18,2008,F
17,41,2007,M
18,0,2006,M
15,25,2009,F
16,32,2008,F
17,39,2007,F
17,24,2007,F
15,0,2009,F
19,50,2006,F
16,80,2008,F
17,0,2009,NA
16,52,2008,F
17,2,2007,M
16,68,2008,F
18,0,2006,M
16,37,2009,F
18,3,2006,F
16,10,2008,F
18,31,2006,F
18,69,2007,F
